ensembl_gene_id,hgnc_symbol
ENSG00000142669,SH3BGRL3
ENSG00000107874,CUEDC2
ENSG00000196562,SULF2
ENSG00000074966,TXK
ENSG00000169490,TM2D2
ENSG00000129354,AP1M2
ENSG00000154978,VOPP1
ENSG00000121005,CRISPLD1
ENSG00000107669,ATE1
ENSG00000156650,KAT6B
ENSG00000151725,CENPU
ENSG00000167702,KIFC2
ENSG00000109180,OCIAD1
ENSG00000099256,PRTFDC1
ENSG00000196507,TCEAL3
ENSG00000174775,HRAS
ENSG00000172354,GNB2
ENSG00000145431,PDGFC
ENSG00000107537,PHYH
ENSG00000111737,RAB35
ENSG00000183605,SFXN4
ENSG00000197283,SYNGAP1
ENSG00000158604,TMED4
ENSG00000167202,TBC1D2B
ENSG00000097007,ABL1
ENSG00000038382,TRIO
ENSG00000099904,ZDHHC8
ENSG00000100242,SUN2
ENSG00000112977,DAP
ENSG00000118200,CAMSAP2
ENSG00000105339,DENND3
ENSG00000164896,FASTK
ENSG00000164265,SCGB3A2
ENSG00000079841,RIMS1
ENSG00000173230,GOLGB1
ENSG00000105429,MEGF8
ENSG00000075142,SRI
ENSG00000236609,ZNF853
ENSG00000085511,MAP3K4
ENSG00000142675,CNKSR1
ENSG00000172071,EIF2AK3
ENSG00000166471,TMEM41B
ENSG00000181852,RNF41
ENSG00000284686,
ENSG00000168615,ADAM9
ENSG00000109790,KLHL5
ENSG00000082258,CCNT2
ENSG00000136514,RTP4
ENSG00000068489,PRR11
ENSG00000166123,GPT2
ENSG00000100330,MTMR3
ENSG00000146963,LUC7L2
ENSG00000082641,NFE2L1
ENSG00000132640,BTBD3
ENSG00000137801,THBS1
ENSG00000166046,TCP11L2
ENSG00000125656,CLPP
ENSG00000198561,CTNND1
ENSG00000125520,SLC2A4RG
ENSG00000137573,SULF1
ENSG00000047188,YTHDC2
ENSG00000136114,THSD1
ENSG00000173210,ABLIM3
ENSG00000137094,DNAJB5
ENSG00000136425,CIB2
ENSG00000073910,FRY
ENSG00000087903,RFX2
ENSG00000137161,CNPY3
ENSG00000158109,TPRG1L
ENSG00000141448,GATA6
ENSG00000131374,TBC1D5
ENSG00000169047,IRS1
ENSG00000100345,MYH9
ENSG00000158528,PPP1R9A
ENSG00000128881,TTBK2
ENSG00000100258,LMF2
ENSG00000111012,CYP27B1
ENSG00000090266,NDUFB2
ENSG00000148335,NTMT1
ENSG00000167792,NDUFV1
ENSG00000155876,RRAGA
ENSG00000075568,TMEM131
ENSG00000158747,NBL1
ENSG00000137575,SDCBP
ENSG00000162944,RFTN2
ENSG00000163659,TIPARP
ENSG00000128591,FLNC
ENSG00000138642,HERC6
ENSG00000161714,PLCD3
ENSG00000145242,EPHA5
ENSG00000173193,PARP14
ENSG00000135245,HILPDA
ENSG00000175727,MLXIP
ENSG00000153561,RMND5A
ENSG00000213722,DDAH2
ENSG00000184205,TSPYL2
ENSG00000064961,HMG20B
ENSG00000138398,PPIG
ENSG00000173705,SUSD5
ENSG00000118473,SGIP1
ENSG00000181323,SPEM1
ENSG00000135678,CPM
ENSG00000068383,INPP5A
ENSG00000105137,SYDE1
ENSG00000154589,LY96
ENSG00000172270,BSG
ENSG00000281571,
ENSG00000132334,PTPRE
ENSG00000107829,FBXW4
ENSG00000171401,KRT13
ENSG00000100938,GMPR2
ENSG00000095752,IL11
ENSG00000095637,SORBS1
ENSG00000147065,MSN
ENSG00000142327,RNPEPL1
ENSG00000164142,FHIP1A
ENSG00000116016,EPAS1
ENSG00000148120,AOPEP
ENSG00000169410,PTPN9
ENSG00000165730,STOX1
ENSG00000119574,ZBTB45
ENSG00000198911,SREBF2
ENSG00000182903,ZNF721
ENSG00000173276,ZBTB21
ENSG00000183454,GRIN2A
ENSG00000205482,SPDYE18
ENSG00000183066,WBP2NL
ENSG00000158286,RNF207
ENSG00000168411,RFWD3
ENSG00000136830,NIBAN2
ENSG00000173511,VEGFB
ENSG00000166189,HPS6
ENSG00000101670,LIPG
ENSG00000124766,SOX4
ENSG00000102178,UBL4A
ENSG00000173068,BNC2
ENSG00000289281,
ENSG00000163617,CCDC191
ENSG00000110318,CEP126
ENSG00000142459,EVI5L
ENSG00000149311,ATM
ENSG00000174371,EXO1
ENSG00000154447,SH3RF1
ENSG00000142544,CTU1
ENSG00000125772,GPCPD1
ENSG00000165115,KIF27
ENSG00000167100,SAMD14
ENSG00000053747,LAMA3
ENSG00000206199,ANKUB1
ENSG00000173889,PHC3
ENSG00000131408,NR1H2
ENSG00000090520,DNAJB11
ENSG00000117411,B4GALT2
ENSG00000173153,ESRRA
ENSG00000099860,GADD45B
ENSG00000008394,MGST1
ENSG00000152527,PLEKHH2
ENSG00000102471,NDFIP2
ENSG00000111665,CDCA3
ENSG00000077254,USP33
ENSG00000189337,KAZN
ENSG00000196924,FLNA
ENSG00000166886,NAB2
ENSG00000131773,KHDRBS3
ENSG00000168439,STIP1
ENSG00000130956,HABP4
ENSG00000179057,IGSF22
ENSG00000151729,SLC25A4
ENSG00000003987,MTMR7
ENSG00000126368,NR1D1
ENSG00000080845,DLGAP4
ENSG00000140853,NLRC5
ENSG00000110975,SYT10
ENSG00000205929,C21orf62
ENSG00000163947,ARHGEF3
ENSG00000170289,CNGB3
ENSG00000161999,JMJD8
ENSG00000129038,LOXL1
ENSG00000087245,MMP2
ENSG00000119280,C1orf198
ENSG00000168092,PAFAH1B2
ENSG00000140950,MEAK7
ENSG00000133612,AGAP3
ENSG00000131759,RARA
ENSG00000169946,ZFPM2
ENSG00000196581,AJAP1
ENSG00000133169,BEX1
ENSG00000105329,TGFB1
ENSG00000124831,LRRFIP1
ENSG00000112406,HECA
ENSG00000125257,ABCC4
ENSG00000133106,EPSTI1
ENSG00000073282,TP63
ENSG00000099625,CBARP
ENSG00000143819,EPHX1
ENSG00000142627,EPHA2
ENSG00000156804,FBXO32
ENSG00000119471,HSDL2
ENSG00000172379,ARNT2
ENSG00000047849,MAP4
ENSG00000177076,ACER2
ENSG00000108819,PPP1R9B
ENSG00000181444,ZNF467
ENSG00000115419,GLS
ENSG00000130175,PRKCSH
ENSG00000277258,PCGF2
ENSG00000122386,ZNF205
ENSG00000105373,NOP53
ENSG00000126070,AGO3
ENSG00000169184,MN1
ENSG00000138802,SEC24B
ENSG00000172663,TMEM134
ENSG00000163798,SLC4A1AP
ENSG00000120594,PLXDC2
ENSG00000189283,FHIT
ENSG00000159082,SYNJ1
ENSG00000148935,GAS2
ENSG00000089723,OTUB2
ENSG00000171320,ESCO2
ENSG00000176022,B3GALT6
ENSG00000206418,RAB12
ENSG00000125970,RALY
ENSG00000185033,SEMA4B
ENSG00000168899,VAMP5
ENSG00000112796,ENPP5
ENSG00000137462,TLR2
ENSG00000167394,ZNF668
ENSG00000100196,KDELR3
ENSG00000141756,FKBP10
ENSG00000106537,TSPAN13
ENSG00000079308,TNS1
ENSG00000131196,NFATC1
ENSG00000007384,RHBDF1
ENSG00000149218,ENDOD1
ENSG00000136960,ENPP2
ENSG00000236104,ZBTB22
ENSG00000071051,NCK2
ENSG00000184719,RNLS
ENSG00000139354,GAS2L3
ENSG00000078596,ITM2A
ENSG00000057704,TMCC3
ENSG00000100393,EP300
ENSG00000138356,AOX1
ENSG00000173273,TNKS
ENSG00000179119,SPTY2D1
ENSG00000184840,TMED9
ENSG00000177374,HIC1
ENSG00000101447,FAM83D
ENSG00000140474,ULK3
ENSG00000108799,EZH1
ENSG00000122432,SPATA1
ENSG00000139974,SLC38A6
ENSG00000198832,SELENOM
ENSG00000172732,MUS81
ENSG00000196141,SPATS2L
ENSG00000167671,UBXN6
ENSG00000143369,ECM1
ENSG00000112245,PTP4A1
ENSG00000148985,PGAP2
ENSG00000149269,PAK1
ENSG00000068001,HYAL2
ENSG00000162924,REL
ENSG00000162896,PIGR
ENSG00000107099,DOCK8
ENSG00000173926,MARCHF3
ENSG00000159208,CIART
ENSG00000176973,FAM89B
ENSG00000205517,RGL3
ENSG00000143858,SYT2
ENSG00000086712,TXLNG
ENSG00000131738,KRT33B
ENSG00000072682,P4HA2
ENSG00000135315,CEP162
ENSG00000166484,MAPK7
ENSG00000224578,HNRNPA1L3
ENSG00000112246,SIM1
ENSG00000174939,ASPHD1
ENSG00000139636,LMBR1L
ENSG00000121577,POPDC2
ENSG00000127914,AKAP9
ENSG00000168268,NT5DC2
ENSG00000152092,ASTN1
ENSG00000166333,ILK
ENSG00000038295,TLL1
ENSG00000151322,NPAS3
ENSG00000167487,KLHL26
ENSG00000084676,NCOA1
ENSG00000103316,CRYM
ENSG00000116857,TMEM9
ENSG00000090857,PDPR
ENSG00000146555,SDK1
ENSG00000105220,GPI
ENSG00000143224,PPOX
ENSG00000172893,DHCR7
ENSG00000117724,CENPF
ENSG00000233493,TMEM238
ENSG00000153976,HS3ST3A1
ENSG00000114107,CEP70
ENSG00000149582,TMEM25
ENSG00000138639,ARHGAP24
ENSG00000135525,MAP7
ENSG00000158089,GALNT14
ENSG00000114626,ABTB1
ENSG00000180346,TIGD2
ENSG00000162613,FUBP1
ENSG00000132010,ZNF20
ENSG00000173442,EHBP1L1
ENSG00000050405,LIMA1
ENSG00000102287,GABRE
ENSG00000164542,KIAA0895
ENSG00000154856,APCDD1
ENSG00000101574,METTL4
ENSG00000173992,CCS
ENSG00000104472,CHRAC1
ENSG00000163870,TPRA1
ENSG00000085185,BCORL1
ENSG00000011485,PPP5C
ENSG00000133107,TRPC4
ENSG00000154529,CNTNAP3B
ENSG00000170485,NPAS2
ENSG00000109089,CDR2L
ENSG00000171612,SLC25A33
ENSG00000041982,TNC
ENSG00000077152,UBE2T
ENSG00000137185,ZSCAN9
ENSG00000106366,SERPINE1
ENSG00000198753,PLXNB3
ENSG00000198677,TTC37
ENSG00000111859,NEDD9
ENSG00000078070,MCCC1
ENSG00000166557,TMED3
ENSG00000175183,CSRP2
ENSG00000184156,KCNQ3
ENSG00000154380,ENAH
ENSG00000143799,PARP1
ENSG00000163840,DTX3L
ENSG00000118096,IFT46
ENSG00000159692,CTBP1
ENSG00000127720,METTL25
ENSG00000070087,PFN2
ENSG00000073921,PICALM
ENSG00000103490,PYCARD
ENSG00000177853,ZNF518A
ENSG00000163956,LRPAP1
ENSG00000137628,DDX60
ENSG00000182718,ANXA2
ENSG00000170442,KRT86
ENSG00000100302,RASD2
ENSG00000131381,RBSN
ENSG00000101194,SLC17A9
ENSG00000173402,DAG1
ENSG00000129315,CCNT1
ENSG00000069535,MAOB
ENSG00000138829,FBN2
ENSG00000130830,MPP1
ENSG00000174348,PODN
ENSG00000157613,CREB3L1
ENSG00000261221,ZNF865
ENSG00000168487,BMP1
ENSG00000114383,TUSC2
ENSG00000156113,KCNMA1
ENSG00000103196,CRISPLD2
ENSG00000197977,ELOVL2
ENSG00000120875,DUSP4
ENSG00000057019,DCBLD2
ENSG00000198910,L1CAM
ENSG00000130635,COL5A1
ENSG00000108852,MPP2
ENSG00000083444,PLOD1
ENSG00000099999,RNF215
ENSG00000095321,CRAT
ENSG00000196247,ZNF107
ENSG00000160293,VAV2
ENSG00000171067,C11orf24
ENSG00000127124,HIVEP3
ENSG00000151150,ANK3
ENSG00000110717,NDUFS8
ENSG00000055813,CCDC85A
ENSG00000143222,UFC1
ENSG00000157426,AASDH
ENSG00000232112,TMA7
ENSG00000185825,BCAP31
ENSG00000156453,PCDH1
ENSG00000187522,HSPA14
ENSG00000127863,TNFRSF19
ENSG00000107938,EDRF1
ENSG00000164400,CSF2
ENSG00000160712,IL6R
ENSG00000005483,KMT2E
ENSG00000117280,RAB29
ENSG00000203772,SPRN
ENSG00000123472,ATPAF1
ENSG00000162542,TMCO4
ENSG00000153208,MERTK
ENSG00000165233,CARD19
ENSG00000198682,PAPSS2
ENSG00000110090,CPT1A
ENSG00000196199,MPHOSPH8
ENSG00000203879,GDI1
ENSG00000130813,SHFL
ENSG00000087088,BAX
ENSG00000117650,NEK2
ENSG00000180340,FZD2
ENSG00000148339,SLC25A25
ENSG00000130005,GAMT
ENSG00000134077,THUMPD3
ENSG00000154518,ATP5MC3
ENSG00000237649,KIFC1
ENSG00000186174,BCL9L
ENSG00000101928,MOSPD1
ENSG00000117010,ZNF684
ENSG00000185274,GALNT17
ENSG00000113916,BCL6
ENSG00000101197,BIRC7
ENSG00000111786,SRSF9
ENSG00000124535,WRNIP1
ENSG00000166145,SPINT1
ENSG00000259753,
ENSG00000131238,PPT1
ENSG00000153094,BCL2L11
ENSG00000187498,COL4A1
ENSG00000117385,P3H1
ENSG00000178700,DHFR2
ENSG00000135387,CAPRIN1
ENSG00000153904,DDAH1
ENSG00000120885,CLU
ENSG00000197930,ERO1A
ENSG00000167105,TMEM92
ENSG00000142494,SLC47A1
ENSG00000089091,DZANK1
ENSG00000198899,MT-ATP6
ENSG00000128595,CALU
ENSG00000104687,GSR
ENSG00000143199,ADCY10
ENSG00000205765,RIMOC1
ENSG00000157985,AGAP1
ENSG00000215186,GOLGA6B
ENSG00000138821,SLC39A8
ENSG00000170989,S1PR1
ENSG00000084636,COL16A1
ENSG00000107554,DNMBP
ENSG00000198824,CHAMP1
ENSG00000171492,LRRC8D
ENSG00000169213,RAB3B
ENSG00000127445,PIN1
ENSG00000138119,MYOF
ENSG00000136108,CKAP2
ENSG00000117477,CCDC181
ENSG00000001461,NIPAL3
ENSG00000110811,P3H3
ENSG00000111412,SPRING1
ENSG00000080503,SMARCA2
ENSG00000105063,PPP6R1
ENSG00000189079,ARID2
ENSG00000116954,RRAGC
ENSG00000111731,C2CD5
ENSG00000166181,API5
ENSG00000144306,SCRN3
ENSG00000008405,CRY1
ENSG00000113758,DBN1
ENSG00000104324,CPQ
ENSG00000162889,MAPKAPK2
ENSG00000124818,OPN5
ENSG00000180801,ARSJ
ENSG00000183010,PYCR1
ENSG00000153250,RBMS1
ENSG00000169621,APLF
ENSG00000235863,B3GALT4
ENSG00000160226,CFAP410
ENSG00000156050,FAM161B
ENSG00000132561,MATN2
ENSG00000196189,SEMA4A
ENSG00000187800,PEAR1
ENSG00000050438,SLC4A8
ENSG00000136870,ZNF189
ENSG00000100628,ASB2
ENSG00000082397,EPB41L3
ENSG00000166147,FBN1
ENSG00000159784,FAM131B
ENSG00000196182,STK40
ENSG00000143486,EIF2D
ENSG00000164236,ANKRD33B
ENSG00000177697,CD151
ENSG00000105889,STEAP1B
ENSG00000151287,TEX30
ENSG00000182208,MOB2
ENSG00000175874,CREG2
ENSG00000115944,COX7A2L
ENSG00000115295,CLIP4
ENSG00000070423,RNF126
ENSG00000084731,KIF3C
ENSG00000166261,ZNF202
ENSG00000132549,VPS13B
ENSG00000134686,PHC2
ENSG00000214265,
ENSG00000140545,MFGE8
ENSG00000109586,GALNT7
ENSG00000059573,ALDH18A1
ENSG00000101199,ARFGAP1
ENSG00000174327,SLC16A13
ENSG00000070540,WIPI1
ENSG00000164949,GEM
ENSG00000161048,NAPEPLD
ENSG00000169064,ZBBX
ENSG00000150540,HNMT
ENSG00000165795,NDRG2
ENSG00000087303,NID2
ENSG00000092820,EZR
ENSG00000163874,ZC3H12A
ENSG00000171791,BCL2
ENSG00000213417,KRTAP2-4
ENSG00000203907,OOEP
ENSG00000151414,NEK7
ENSG00000221955,SLC12A8
ENSG00000184635,ZNF93
ENSG00000127920,GNG11
ENSG00000176390,CRLF3
ENSG00000078053,AMPH
ENSG00000138193,PLCE1
ENSG00000119681,LTBP2
ENSG00000084207,GSTP1
ENSG00000197965,MPZL1
ENSG00000133835,HSD17B4
ENSG00000135248,GARIN1B
ENSG00000110925,CSRNP2
ENSG00000204237,OXLD1
ENSG00000181830,SLC35C1
ENSG00000164929,BAALC
ENSG00000089006,SNX5
ENSG00000149577,SIDT2
ENSG00000214376,VSTM5
ENSG00000057468,MSH4
ENSG00000115275,MOGS
ENSG00000174307,PHLDA3
ENSG00000157214,STEAP2
ENSG00000139722,VPS37B
ENSG00000135838,NPL
ENSG00000072657,TRHDE
ENSG00000186866,POFUT2
ENSG00000224389,C4B
ENSG00000198948,MFAP3L
ENSG00000145494,NDUFS6
ENSG00000127824,TUBA4A
ENSG00000185774,KCNIP4
ENSG00000131873,CHSY1
ENSG00000184752,NDUFA12
ENSG00000092841,MYL6
ENSG00000212747,RTL8B
ENSG00000205078,SYCE1L
ENSG00000117362,APH1A
ENSG00000182463,TSHZ2
ENSG00000153922,CHD1
ENSG00000042781,USH2A
ENSG00000170271,FAXDC2
ENSG00000169032,MAP2K1
ENSG00000157350,ST3GAL2
ENSG00000149743,TRPT1
ENSG00000141052,MYOCD
ENSG00000054356,PTPRN
ENSG00000225968,ELFN1
ENSG00000106638,TBL2
ENSG00000058056,USP13
ENSG00000105856,HBP1
ENSG00000124406,ATP8A1
ENSG00000061656,SPAG4
ENSG00000261341,
ENSG00000144320,LNPK
ENSG00000155906,RMND1
ENSG00000158716,DUSP23
ENSG00000165105,RASEF
ENSG00000138175,ARL3
ENSG00000085760,MTIF2
ENSG00000176171,BNIP3
ENSG00000156931,VPS8
ENSG00000134107,BHLHE40
ENSG00000171201,SMR3B
ENSG00000135919,SERPINE2
ENSG00000144451,SPAG16
ENSG00000164096,C4orf3
ENSG00000237515,SHISA9
ENSG00000135953,MFSD9
ENSG00000178695,KCTD12
ENSG00000130349,MTRES1
ENSG00000144036,EXOC6B
ENSG00000187486,KCNJ11
ENSG00000243279,PRAF2
ENSG00000080802,CNOT4
ENSG00000073605,GSDMB
ENSG00000164402,SEPTIN8
ENSG00000176406,RIMS2
ENSG00000162302,RPS6KA4
ENSG00000188783,PRELP
ENSG00000159263,SIM2
ENSG00000142279,WTIP
ENSG00000132541,RIDA
ENSG00000103888,CEMIP
ENSG00000100350,FOXRED2
ENSG00000049860,HEXB
ENSG00000169919,GUSB
ENSG00000143797,MBOAT2
ENSG00000186815,TPCN1
ENSG00000164237,CMBL
ENSG00000164049,FBXW12
ENSG00000160685,ZBTB7B
ENSG00000114796,KLHL24
ENSG00000118515,SGK1
ENSG00000048342,CC2D2A
ENSG00000134030,CTIF
ENSG00000181104,F2R
ENSG00000198933,TBKBP1
ENSG00000171953,ATPAF2
ENSG00000066427,ATXN3
ENSG00000198924,DCLRE1A
ENSG00000179222,MAGED1
ENSG00000204386,NEU1
ENSG00000145040,UCN2
ENSG00000101974,ATP11C
ENSG00000125826,RBCK1
ENSG00000186501,TMEM222
ENSG00000167601,AXL
ENSG00000112319,EYA4
ENSG00000198039,ZNF273
ENSG00000143387,CTSK
ENSG00000161653,NAGS
ENSG00000154174,TOMM70
ENSG00000185585,OLFML2A
ENSG00000120217,CD274
ENSG00000112312,GMNN
ENSG00000163602,RYBP
ENSG00000140939,NOL3
ENSG00000196284,SUPT3H
ENSG00000168256,NKIRAS2
ENSG00000133321,PLAAT4
ENSG00000204128,C2orf72
ENSG00000233276,GPX1
ENSG00000156976,EIF4A2
ENSG00000173905,GOLIM4
ENSG00000117859,OSBPL9
ENSG00000162591,MEGF6
ENSG00000004399,PLXND1
ENSG00000118965,WDR35
ENSG00000170145,SIK2
ENSG00000101224,CDC25B
ENSG00000119650,IFT43
ENSG00000215187,FAM166B
ENSG00000242265,PEG10
ENSG00000173548,SNX33
ENSG00000197043,ANXA6
ENSG00000137101,CD72
ENSG00000035664,DAPK2
ENSG00000100629,CEP128
ENSG00000176170,SPHK1
ENSG00000114353,GNAI2
ENSG00000152082,MZT2B
ENSG00000164512,ANKRD55
ENSG00000162496,DHRS3
ENSG00000187398,LUZP2
ENSG00000103507,BCKDK
ENSG00000120149,MSX2
ENSG00000132436,FIGNL1
ENSG00000124813,RUNX2
ENSG00000119669,IRF2BPL
ENSG00000116574,RHOU
ENSG00000132356,PRKAA1
ENSG00000135473,PAN2
ENSG00000182218,HHIPL1
ENSG00000153132,CLGN
ENSG00000189221,MAOA
ENSG00000099785,MARCHF2
ENSG00000109674,NEIL3
ENSG00000184545,DUSP8
ENSG00000141959,PFKL
ENSG00000162461,SLC25A34
ENSG00000101745,ANKRD12
ENSG00000118046,STK11
ENSG00000123989,CHPF
ENSG00000197056,ZMYM1
ENSG00000141219,C17orf80
ENSG00000088970,KIZ
ENSG00000103495,MAZ
ENSG00000178691,SUZ12
ENSG00000085788,DDHD2
ENSG00000152409,JMY
ENSG00000114850,SSR3
ENSG00000130779,CLIP1
ENSG00000140525,FANCI
ENSG00000165215,CLDN3
ENSG00000137960,GIPC2
ENSG00000165915,SLC39A13
ENSG00000154265,ABCA5
ENSG00000160584,SIK3
ENSG00000153395,LPCAT1
ENSG00000151640,DPYSL4
ENSG00000115461,IGFBP5
ENSG00000140157,NIPA2
ENSG00000112697,TMEM30A
ENSG00000125744,RTN2
ENSG00000101938,CHRDL1
ENSG00000178860,MSC
ENSG00000072041,SLC6A15
ENSG00000059122,FLYWCH1
ENSG00000156966,B3GNT7
ENSG00000163013,FBXO41
ENSG00000166482,MFAP4
ENSG00000188677,PARVB
ENSG00000126249,PDCD2L
ENSG00000176788,BASP1
ENSG00000203666,EFCAB2
ENSG00000120733,KDM3B
ENSG00000185442,FAM174B
ENSG00000172164,SNTB1
ENSG00000163596,ICA1L
ENSG00000135457,TFCP2
ENSG00000198270,TMEM116
ENSG00000197852,INKA2
ENSG00000162783,IER5
ENSG00000101203,COL20A1
ENSG00000145476,CYP4V2
ENSG00000137449,CPEB2
ENSG00000088256,GNA11
ENSG00000105486,LIG1
ENSG00000106397,PLOD3
ENSG00000076513,ANKRD13A
ENSG00000136854,STXBP1
