Perturbation,Gene_Target,Axis_Score
5108_MLH1_P1P2_ENSG00000076242,MLH1,0.013614567
11328_non-targeting_non-targeting_non-targeting,non-targeting,0.013603602
6231_PEX2_P1P2_ENSG00000164751,PEX2,0.01360006
8435_SRSF5_P1P2_ENSG00000100650,SRSF5,0.013599096
1934_CTH_P1P2_ENSG00000116761,CTH,0.013575079
6908_PTGER3_P1P2_ENSG00000050628,PTGER3,0.013568932
9947_YTHDC2_P1P2_ENSG00000047188,YTHDC2,0.01356889
9614_UQCRHL_P1P2_ENSG00000233954,UQCRHL,0.013557799
4527_LBR_P1P2_ENSG00000143815,LBR,0.013556372
11130_non-targeting_non-targeting_non-targeting,non-targeting,0.013550422
652_ATP5F1A_P2_ENSG00000152234,ATP5F1A,0.013536298
7002_RAB10_P1P2_ENSG00000084733,RAB10,0.013526271
3401_GLOD5_P1P2_ENSG00000171433,GLOD5,0.013524932
1373_CD59_P1_ENSG00000085063,CD59,0.013514392
215_AIF1_P1P2_ENSG00000204472,AIF1,0.01351163
3296_GATA5_P1P2_ENSG00000130700,GATA5,0.013504601
6937_PTPRH_P1P2_ENSG00000080031,PTPRH,0.013503928
10123_ZIC5_P1P2_ENSG00000139800,ZIC5,0.013500298
9005_TMEM14B_P1P2_ENSG00000137210,TMEM14B,0.01348742
2285_DNAJC10_P1P2_ENSG00000077232,DNAJC10,0.013486927
3900_HOXB2_P1P2_ENSG00000173917,HOXB2,0.0134823425
8276_SOS1_P1P2_ENSG00000115904,SOS1,0.013470768
1153_CALB1_P1P2_ENSG00000104327,CALB1,0.0134636285
1986_CYB561A3_P1P2_ENSG00000162144,CYB561A3,0.013462316
9421_TUBB_P2_ENSG00000196230,TUBB,0.013459174
6598_POU5F1_P1_ENSG00000204531,POU5F1,0.013456914
7253_RFNG_P1P2_ENSG00000169733,RFNG,0.013449077
3604_GXYLT1_P1P2_ENSG00000151233,GXYLT1,0.013448488
10637_ZNF787_P1P2_ENSG00000142409,ZNF787,0.013439788
424_APRT_P1P2_ENSG00000198931,APRT,0.013431322
1214_CAT_P1_ENSG00000121691,CAT,0.01342712
1023_C19orf54_P1P2_ENSG00000188493,C19orf54,0.01341916
9599_UNK_P1P2_ENSG00000132478,UNK,0.013418093
1647_CLEC11A_P1P2_ENSG00000105472,CLEC11A,0.013410086
10242_ZNF257_P1P2_ENSG00000197134,ZNF257,0.013408208
9773_VSX2_P1P2_ENSG00000119614,VSX2,0.013406575
7210_RCOR1_P1P2_ENSG00000089902,RCOR1,0.013404093
8363_SPIRE1_P1P2_ENSG00000134278,SPIRE1,0.013403627
4382_KIF1B_P1P2_ENSG00000054523,KIF1B,0.013401259
5777_NQO1_P1_ENSG00000181019,NQO1,0.013397564
971_C12orf73_P2_ENSG00000204954,C12orf73,0.013394337
9975_ZBTB17_P1P2_ENSG00000116809,ZBTB17,0.0133924475
4048_IFRD1_P2_ENSG00000006652,IFRD1,0.013383727
2004_CYP20A1_P1P2_ENSG00000119004,CYP20A1,0.013380315
2769_EVI5_P1P2_ENSG00000067208,EVI5,0.013376825
4942_MED1_P1P2_ENSG00000125686,MED1,0.013376066
5842_NT5DC1_P1P2_ENSG00000178425,NT5DC1,0.013375008
8867_TGM2_P1P2_ENSG00000198959,TGM2,0.013374145
6106_PBX4_P1P2_ENSG00000105717,PBX4,0.01336864
9985_ZBTB2_P1P2_ENSG00000181472,ZBTB2,0.013364711
3043_FCGR2A_P1P2_ENSG00000143226,FCGR2A,0.013344782
3707_HEXA_P1P2_ENSG00000213614,HEXA,0.013331172
9376_TTC13_P1P2_ENSG00000143643,TTC13,0.013329743
6889_PSPH_P1_ENSG00000146733,PSPH,0.013326912
4516_LARP1B_P1P2_ENSG00000138709,LARP1B,0.0133248735
1817_COX6A1_P1P2_ENSG00000111775,COX6A1,0.013320503
6860_PSMC3_P1P2_ENSG00000165916,PSMC3,0.013317574
8319_SPARC_P1P2_ENSG00000113140,SPARC,0.01331492
2788_EXOSC1_P1P2_ENSG00000171311,EXOSC1,0.013307743
3709_HEXD_P1P2_ENSG00000169660,HEXD,0.0133050755
3783_HIST1H4J_P1P2_ENSG00000197238,HIST1H4J,0.013302405
7745_SEC24B_P1P2_ENSG00000138802,SEC24B,0.013301676
6179_PDIA4_P1P2_ENSG00000155660,PDIA4,0.013300897
11009_non-targeting_non-targeting_non-targeting,non-targeting,0.0132997185
5953_OR2T5_ENST00000366473.2_ENSG00000203661,OR2T5,0.013298522
562_ASAP1_P1P2_ENSG00000153317,ASAP1,0.013297702
10268_ZNF286A_P1P2_ENSG00000187607,ZNF286A,0.01328747
2480_EEA1_P1P2_ENSG00000102189,EEA1,0.013282619
2862_FAM156B_ENST00000509613.1_ENSG00000179304,FAM156B,0.013281412
7774_SENP5_P1P2_ENSG00000119231,SENP5,0.013275245
10795_non-targeting_non-targeting_non-targeting,non-targeting,0.013267267
1920_CT45A5_P1P2_ENSG00000228836,CT45A5,0.013266685
10450_ZNF562_P1P2_ENSG00000171466,ZNF562,0.013265947
1418_CDCA8_P1P2_ENSG00000134690,CDCA8,0.013262819
4962_MEF2C_P1P2_ENSG00000081189,MEF2C,0.0132619785
6940_CAVIN1_P1P2_ENSG00000177469,CAVIN1,0.013261875
9171_TOMM7_P1P2_ENSG00000196683,TOMM7,0.013250088
6255_PGBD2_P1P2_ENSG00000185220,PGBD2,0.013249062
7414_RORB_P1P2_ENSG00000198963,RORB,0.013233212
2831_FAM110A_P1P2_ENSG00000125898,FAM110A,0.01322218
7234_REPS1_P1P2_ENSG00000135597,REPS1,0.013222082
2673_EPN2_P1_ENSG00000072134,EPN2,0.013219542
8365_SPN_P1P2_ENSG00000197471,SPN,0.013214407
2467_ECI1_P1P2_ENSG00000167969,ECI1,0.013210095
11329_non-targeting_non-targeting_non-targeting,non-targeting,0.013179993
7931_SIX1_P1P2_ENSG00000126778,SIX1,0.01317859
1705_CNDP2_P2_ENSG00000133313,CNDP2,0.013177794
2825_FAIM_P1P2_ENSG00000158234,FAIM,0.013170138
6918_PTOV1_P1P2_ENSG00000104960,PTOV1,0.013169198
6060_TENT4B_P1P2_ENSG00000121274,TENT4B,0.013168618
7386_RNF26_P1P2_ENSG00000173456,RNF26,0.013163393
6299_PHKG1_P1P2_ENSG00000164776,PHKG1,0.013159082
9726_VILL_P1_ENSG00000136059,VILL,0.013137035
8430_SRSF11_P2_ENSG00000116754,SRSF11,0.013130149
9580_UHMK1_P1P2_ENSG00000152332,UHMK1,0.013129814
6999_R3HDM2_P1P2_ENSG00000179912,R3HDM2,0.013119195
2397_DUS3L_P1P2_ENSG00000141994,DUS3L,0.013105707
9499_UBE2D4_P1P2_ENSG00000078967,UBE2D4,0.013104216
10749_non-targeting_non-targeting_non-targeting,non-targeting,0.013094555
6166_PDE4A_P2_ENSG00000065989,PDE4A,0.013093832
3827_HMGB1_P1_ENSG00000189403,HMGB1,0.013089386
3758_HIST1H2BA_P1P2_ENSG00000146047,HIST1H2BA,0.013087402
4767_MAGEC1_P1P2_ENSG00000155495,MAGEC1,0.013085296
4459_KPNA2_P1P2_ENSG00000182481,KPNA2,0.01308059
9070_TMEM39A_P1P2_ENSG00000176142,TMEM39A,0.013079291
4326_KDM4C_P1P2_ENSG00000107077,KDM4C,0.013073898
1518_CEP95_P1P2_ENSG00000258890,CEP95,0.013070095
1560_CHD4_P1P2_ENSG00000111642,CHD4,0.013066904
4465_KPTN_P1P2_ENSG00000118162,KPTN,0.013062771
9048_TMEM223_P1P2_ENSG00000168569,TMEM223,0.013061743
9373_TSTD3_P1P2_ENSG00000279170,TSTD3,0.013039508
2350_DPH6_P1P2_ENSG00000134146,DPH6,0.013030992
1703_CNBD2_P1P2_ENSG00000149646,CNBD2,0.013027337
8484_STAMBP_P1P2_ENSG00000124356,STAMBP,0.013022704
649_ATP2B1_P1P2_ENSG00000070961,ATP2B1,0.0130197555
5393_MYO16_ENST00000357550.2_ENSG00000041515,MYO16,0.013018456
10599_ZNF736_P1_ENSG00000234444,ZNF736,0.013012937
7520_RPS29_P2_ENSG00000213741,RPS29,0.013009091
8240_SNX11_P1P2_ENSG00000002919,SNX11,0.013007769
5515_NCR3LG1_P1P2_ENSG00000188211,NCR3LG1,0.013006219
6139_PCNX4_P1P2_ENSG00000126773,PCNX4,0.013005038
1502_CEP250_P1P2_ENSG00000126001,CEP250,0.013004019
6769_PRKRA_P1P2_ENSG00000180228,PRKRA,0.013002664
10775_non-targeting_non-targeting_non-targeting,non-targeting,0.0130009325
4430_KLHDC4_P1P2_ENSG00000104731,KLHDC4,0.012998757
9709_VBP1_P1P2_ENSG00000155959,VBP1,0.012994134
2914_FAM222B_P2_ENSG00000173065,FAM222B,0.012993014
2167_DES_P2_ENSG00000175084,DES,0.012989465
4958_MED8_P1P2_ENSG00000159479,MED8,0.012987064
9585_UIMC1_P1P2_ENSG00000087206,UIMC1,0.012984071
4042_IFITM2_P1P2_ENSG00000185201,IFITM2,0.012979669
2416_DVL1_P1P2_ENSG00000107404,DVL1,0.012977776
6468_PLXNA1_ENST00000393409.2_ENSG00000114554,PLXNA1,0.012975216
88_ACOT12_P1P2_ENSG00000172497,ACOT12,0.012967357
3673_HDHD3_P1P2_ENSG00000119431,HDHD3,0.012962228
7906_SIAH2_P1P2_ENSG00000181788,SIAH2,0.012952426
2029_DARS2_P1P2_ENSG00000117593,DARS2,0.012950692
8876_THAP3_P1P2_ENSG00000041988,THAP3,0.012944674
10122_ZIC4_P1_ENSG00000174963,ZIC4,0.012943183
6173_PDF_P1P2_ENSG00000258429,PDF,0.012939594
1833_CPNE3_P1P2_ENSG00000085719,CPNE3,0.012933577
7688_SCARB2_P1P2_ENSG00000138760,SCARB2,0.01291707
6313_PHYH_P1P2_ENSG00000107537,PHYH,0.012913882
10261_ZNF280C_P1P2_ENSG00000056277,ZNF280C,0.012910605
6499_PNPT1_P1P2_ENSG00000138035,PNPT1,0.012909592
3263_GALK1_P1P2_ENSG00000108479,GALK1,0.012908325
5638_NFIC_P2_ENSG00000141905,NFIC,0.012908237
10491_ZNF598_P1P2_ENSG00000167962,ZNF598,0.012903146
4309_KCTD9_P1P2_ENSG00000104756,KCTD9,0.012897917
7086_RALGAPB_P1P2_ENSG00000170471,RALGAPB,0.012896567
9486_UBAC2_P1P2_ENSG00000134882,UBAC2,0.012894826
6730_PRDM6_P1P2_ENSG00000061455,PRDM6,0.012893662
4187_IRF2_P1P2_ENSG00000168310,IRF2,0.012886343
3607_GYPB_P1P2_ENSG00000250361,GYPB,0.012885002
9359_TSPYL1_P1P2_ENSG00000189241,TSPYL1,0.012883972
6651_PPP1CC_P1P2_ENSG00000186298,PPP1CC,0.012879287
10182_ZNF169_P1P2_ENSG00000175787,ZNF169,0.012870377
8640_TAB2_P1P2_ENSG00000055208,TAB2,0.012869121
8625_SYNGR2_P1P2_ENSG00000108639,SYNGR2,0.012866999
10014_ZBTB8B_P1P2_ENSG00000273274,ZBTB8B,0.012862291
9655_USP39_P2_ENSG00000168883,USP39,0.012858836
2837_FAM117B_P1P2_ENSG00000138439,FAM117B,0.012858471
548_ARRDC1_P1P2_ENSG00000197070,ARRDC1,0.012856198
4702_LTA4H_P1P2_ENSG00000111144,LTA4H,0.012849479
1337_CCNT1_P1P2_ENSG00000129315,CCNT1,0.012847409
6776_PRMT3_P1P2_ENSG00000185238,PRMT3,0.012828727
3202_FRMD8_P1P2_ENSG00000126391,FRMD8,0.012828635
10087_ZFP3_P1P2_ENSG00000180787,ZFP3,0.0128230145
433_ARAP1_P1_ENSG00000186635,ARAP1,0.012822991
6125_PCGF5_ENST00000336126.5_ENSG00000180628,PCGF5,0.012822912
47_ABHD17B_P1P2_ENSG00000107362,ABHD17B,0.012819646
10848_non-targeting_non-targeting_non-targeting,non-targeting,0.012812319
7623_S100A1_P2_ENSG00000160678,S100A1,0.01279553
3299_GATAD2A_P1_ENSG00000167491,GATAD2A,0.0127898855
2471_ECT2_P1P2_ENSG00000114346,ECT2,0.012779011
4990_EEF1AKNMT_P1P2_ENSG00000010165,EEF1AKNMT,0.012777391
4178_IRAK1_P2_ENSG00000184216,IRAK1,0.012771436
4841_MAPRE2_P1_ENSG00000166974,MAPRE2,0.012762306
11079_non-targeting_non-targeting_non-targeting,non-targeting,0.012747397
172_AEN_P1P2_ENSG00000181026,AEN,0.01274619
6079_PARP6_P1P2_ENSG00000137817,PARP6,0.0127391005
2388_DTD2_P1P2_ENSG00000129480,DTD2,0.012720432
10061_ZEB2_P2_ENSG00000169554,ZEB2,0.012714933
2206_DHX30_P2_ENSG00000132153,DHX30,0.0127132395
481_ARHGEF2_P1P2_ENSG00000116584,ARHGEF2,0.012705557
9738_VPS13A_P1P2_ENSG00000197969,VPS13A,0.012698717
6825_PRSS16_P1_ENSG00000112812,PRSS16,0.012698209
7436_RPL13A_P2_ENSG00000142541,RPL13A,0.012697636
1028_C19orf81_P1P2_ENSG00000235034,C19orf81,0.012692634
8973_TMED1_P1P2_ENSG00000099203,TMED1,0.012691455
10380_ZNF468_P1P2_ENSG00000204604,ZNF468,0.012689737
2249_DLX5_P1P2_ENSG00000105880,DLX5,0.01268442
4769_MAGED1_P1_ENSG00000179222,MAGED1,0.012682995
5779_NR0B1_P1P2_ENSG00000169297,NR0B1,0.012666414
2094_DDIT4_P1P2_ENSG00000168209,DDIT4,0.012662602
5593_NEK2_P1P2_ENSG00000117650,NEK2,0.012640029
3957_HSDL1_P1P2_ENSG00000103160,HSDL1,0.012634937
2149_DENND2D_P2_ENSG00000162777,DENND2D,0.0126325395
7416_RORC_P1_ENSG00000143365,RORC,0.012623081
10783_non-targeting_non-targeting_non-targeting,non-targeting,0.012613956
2866_FAM156B_ENST00000416841.2_ENSG00000179304,FAM156B,0.012611144
5850_NTRK1_P1P2_ENSG00000198400,NTRK1,0.012607752
5627_NFATC3_P1P2_ENSG00000072736,NFATC3,0.01260276
7333_RNASET2_P1P2_ENSG00000026297,RNASET2,0.0125997765
1044_C1orf198_P1_ENSG00000119280,C1orf198,0.012597444
5911_NXF1_P2_ENSG00000162231,NXF1,0.012596702
3808_HLA-B_P1P2_ENSG00000234745,HLA-B,0.012592664
8805_TEAD2_P1P2_ENSG00000074219,TEAD2,0.012591157
1947_CTSD_P1P2_ENSG00000117984,CTSD,0.012587462
5165_MPHOSPH8_P2_ENSG00000196199,MPHOSPH8,0.012578814
400_APEX2_P1P2_ENSG00000169188,APEX2,0.012572501
10133_ZKSCAN8_P1P2_ENSG00000198315,ZKSCAN8,0.012566256
11251_non-targeting_non-targeting_non-targeting,non-targeting,0.012561809
5024_MFSD10_P1P2_ENSG00000109736,MFSD10,0.012557965
2524_EID2B_P1P2_ENSG00000176401,EID2B,0.012553973
6527_POLH_P1P2_ENSG00000170734,POLH,0.012551804
3943_HS3ST3B1_P1P2_ENSG00000125430,HS3ST3B1,0.012551041
9963_ZBED3_P1P2_ENSG00000132846,ZBED3,0.012548376
546_ARRB1_P1P2_ENSG00000137486,ARRB1,0.012544607
5672_NIN_P1P2_ENSG00000100503,NIN,0.012542201
136_ADAR_P1_ENSG00000160710,ADAR,0.01254185
8543_STRN4_P1P2_ENSG00000090372,STRN4,0.012540268
6005_OVOL3_ENST00000262637.4_ENSG00000105261,OVOL3,0.012536462
8378_SPRYD7_P1P2_ENSG00000123178,SPRYD7,0.012535426
3655_HBZ_P1P2_ENSG00000130656,HBZ,0.012505649
2613_EMC3_P2_ENSG00000125037,EMC3,0.012504992
6975_PYDC2_ENST00000518817.1_ENSG00000253548,PYDC2,0.01250122
8487_STARD10_P1P2_ENSG00000214530,STARD10,0.012499635
7555_RREB1_P1P2_ENSG00000124782,RREB1,0.012496954
11172_non-targeting_non-targeting_non-targeting,non-targeting,0.012488973
2459_EBP_P1_ENSG00000147155,EBP,0.012482496
3061_FERMT3_P1_ENSG00000149781,FERMT3,0.012468371
9008_TMEM158_P1P2_ENSG00000249992,TMEM158,0.012464971
7595_RUFY1_P2_ENSG00000176783,RUFY1,0.012464605
10609_ZNF75D_P1P2_ENSG00000186376,ZNF75D,0.012454543
2594_ELMO2_P1P2_ENSG00000062598,ELMO2,0.012454097
2773_EVX2_P1P2_ENSG00000174279,EVX2,0.012454012
7705_SCP2_ENST00000371514.3_ENSG00000116171,SCP2,0.012453007
1037_C1orf112_P1P2_ENSG00000000460,C1orf112,0.012452766
6626_PPIF_P1P2_ENSG00000108179,PPIF,0.012445681
10512_ZNF624_P1P2_ENSG00000197566,ZNF624,0.012435104
6091_PAX4_ENST00000341640.2_ENSG00000106331,PAX4,0.012424274
7609_RWDD1_P1P2_ENSG00000111832,RWDD1,0.01241832
9851_WDR89_P1P2_ENSG00000140006,WDR89,0.012405633
6633_PPIP5K1_ENST00000348806.6_ENSG00000168781,PPIP5K1,0.012403769
4837_MAPKAPK3_P1P2_ENSG00000114738,MAPKAPK3,0.012392176
4906_MCM9_P1P2_ENSG00000111877,MCM9,0.01238852
9503_UBE2G1_P1P2_ENSG00000132388,UBE2G1,0.012387537
3060_FERMT3_P2_ENSG00000149781,FERMT3,0.012379152
4572_LHX5_P1P2_ENSG00000089116,LHX5,0.012366461
10296_ZNF334_P1P2_ENSG00000198185,ZNF334,0.012364603
6746_PRICKLE3_P1P2_ENSG00000012211,PRICKLE3,0.012359387
8755_TBX3_P1P2_ENSG00000135111,TBX3,0.012350299
4730_ETFRF1_P1P2_ENSG00000205707,ETFRF1,0.012338125
218_AIG1_P1P2_ENSG00000146416,AIG1,0.012337062
6314_PHYKPL_P1P2_ENSG00000175309,PHYKPL,0.012334543
5292_MST1_ENST00000449682.2_ENSG00000173531,MST1,0.012329735
10853_non-targeting_non-targeting_non-targeting,non-targeting,0.012327442
8698_TATDN2_P1P2_ENSG00000157014,TATDN2,0.012324079
8328_SPATC1L_P1_ENSG00000160284,SPATC1L,0.012316369
7267_RFXAP_P1P2_ENSG00000133111,RFXAP,0.012316218
7473_RPL41_P1P2_ENSG00000229117,RPL41,0.012311147
1201_CASP10_P1P2_ENSG00000003400,CASP10,0.0123104695
9287_TRIM71_P1P2_ENSG00000206557,TRIM71,0.012303045
9868_WNK2_P1P2_ENSG00000165238,WNK2,0.012300463
5800_NR4A2_P2_ENSG00000153234,NR4A2,0.012294124
5278_MSC_P1P2_ENSG00000178860,MSC,0.012289569
8938_TJP2_P2_ENSG00000119139,TJP2,0.012286475
7725_SDHA_P1P2_ENSG00000073578,SDHA,0.012273762
10561_ZNF699_ENST00000308650.3_ENSG00000196110,ZNF699,0.012269171
9084_TMEM59_P1P2_ENSG00000116209,TMEM59,0.012264033
11226_non-targeting_non-targeting_non-targeting,non-targeting,0.012254415
5611_NEUROD1_P1P2_ENSG00000162992,NEUROD1,0.01224918
8628_SYNJ2_P1P2_ENSG00000078269,SYNJ2,0.012245583
3098_FKBP4_P1P2_ENSG00000004478,FKBP4,0.012235688
6698_PPP4R2_P1P2_ENSG00000163605,PPP4R2,0.012219659
10405_ZNF506_P1P2_ENSG00000081665,ZNF506,0.012218907
7630_SAC3D1_P1P2_ENSG00000168061,SAC3D1,0.012211207
4229_ITGB5_P1P2_ENSG00000082781,ITGB5,0.012209991
5840_NT5C3B_P1P2_ENSG00000141698,NT5C3B,0.012208287
7134_RB1CC1_P2_ENSG00000023287,RB1CC1,0.012204989
390_AP5S1_P1P2_ENSG00000125843,AP5S1,0.012204292
10653_ZNF80_ENST00000482457.2_ENSG00000174255,ZNF80,0.012198284
8912_TIGD7_P1P2_ENSG00000140993,TIGD7,0.012195485
580_ASH1L_P1P2_ENSG00000116539,ASH1L,0.012195263
9114_TMUB1_P1P2_ENSG00000164897,TMUB1,0.012194469
5006_METTL5_P1P2_ENSG00000138382,METTL5,0.012194421
2060_DCAF8_P2_ENSG00000132716,DCAF8,0.012191102
1749_COL18A1_P1P2_ENSG00000182871,COL18A1,0.012186091
9559_UBXN6_P1_ENSG00000167671,UBXN6,0.012175244
3185_FOXP1_ENST00000318789.4_ENSG00000114861,FOXP1,0.012170528
459_ARHGAP17_P1P2_ENSG00000140750,ARHGAP17,0.01216151
7763_SELENOM_P1P2_ENSG00000198832,SELENOM,0.01215629
2293_DNAJC1_P1P2_ENSG00000136770,DNAJC1,0.012156127
5321_MTHFR_P1_ENSG00000177000,MTHFR,0.012149485
6542_POLR2C_P1P2_ENSG00000102978,POLR2C,0.012137555
863_BNIP2_P1P2_ENSG00000140299,BNIP2,0.012134067
6467_PLTP_P1_ENSG00000100979,PLTP,0.012128003
7641_SALL4_P1P2_ENSG00000101115,SALL4,0.012126568
8970_TMCO3_P1P2_ENSG00000150403,TMCO3,0.012116217
6784_PROP1_P1P2_ENSG00000175325,PROP1,0.012113853
5458_NANP_P1P2_ENSG00000170191,NANP,0.012112359
6126_PCGF6_P1P2_ENSG00000156374,PCGF6,0.012078444
7601_RUNX2_P2_ENSG00000124813,RUNX2,0.012077672
7972_SLC19A1_P1P2_ENSG00000173638,SLC19A1,0.012060987
4664_LRRC41_P1P2_ENSG00000132128,LRRC41,0.012055436
4191_IRF5_P1_ENSG00000128604,IRF5,0.012052323
596_ASXL2_P1P2_ENSG00000143970,ASXL2,0.012049511
2677_EPPK1_P1P2_ENSG00000261150,EPPK1,0.012041359
8868_TGOLN2_P1P2_ENSG00000152291,TGOLN2,0.0120349815
2309_DNASE2_P1P2_ENSG00000105612,DNASE2,0.0120267635
3009_FBXO25_P1P2_ENSG00000147364,FBXO25,0.012025099
606_ATF3_P1P2_ENSG00000162772,ATF3,0.012023151
4401_KIN_P1P2_ENSG00000151657,KIN,0.012017578
2156_DEPDC1B_P1P2_ENSG00000035499,DEPDC1B,0.012017306
8998_TMEM134_P1P2_ENSG00000172663,TMEM134,0.012003977
2698_ERCC5_P1P2_ENSG00000134899,ERCC5,0.0120027615
553_ARSK_P1P2_ENSG00000164291,ARSK,0.011999599
6053_PAN2_P1P2_ENSG00000135473,PAN2,0.011993261
2719_ERN1_P1P2_ENSG00000178607,ERN1,0.011991085
9965_ZBED5_P1P2_ENSG00000236287,ZBED5,0.011990301
10361_ZNF439_P1P2_ENSG00000171291,ZNF439,0.011984481
4155_INTU_P2_ENSG00000164066,INTU,0.011973405
4318_KDM1B_P1P2_ENSG00000165097,KDM1B,0.011972312
11064_non-targeting_non-targeting_non-targeting,non-targeting,0.011969559
9723_VGF_P1P2_ENSG00000128564,VGF,0.011968762
3182_FOXP1_ENST00000493089.1_ENSG00000114861,FOXP1,0.011966714
9049_TMEM230_P1P2_ENSG00000089063,TMEM230,0.011966576
2442_E2F5_P1P2_ENSG00000133740,E2F5,0.0119645335
10704_ZNRF1_P1P2_ENSG00000186187,ZNRF1,0.011963748
1785_COPS7B_P1_ENSG00000144524,COPS7B,0.011963278
10141_ZMPSTE24_P1P2_ENSG00000084073,ZMPSTE24,0.011958565
2712_ERLEC1_P1P2_ENSG00000068912,ERLEC1,0.011957475
4567_LHX1_P1P2_ENSG00000273706,LHX1,0.011953337
8377_SPRYD4_P1P2_ENSG00000176422,SPRYD4,0.011945697
155_ADIPOR2_P1P2_ENSG00000006831,ADIPOR2,0.011944618
559_AR_P1P2_ENSG00000169083,AR,0.011941628
7971_SLC18B1_P1P2_ENSG00000146409,SLC18B1,0.011940915
3544_GRTP1_P1P2_ENSG00000139835,GRTP1,0.011940641
10477_ZNF584_P1P2_ENSG00000171574,ZNF584,0.011927935
3431_GNAI3_P1P2_ENSG00000065135,GNAI3,0.011921988
5752_NOS1AP_P1P2_ENSG00000198929,NOS1AP,0.011919377
6852_PSMB4_P1P2_ENSG00000159377,PSMB4,0.01191893
7766_SELENOT_P1P2_ENSG00000198843,SELENOT,0.011918881
2170_DFFB_P1P2_ENSG00000169598,DFFB,0.011918042
10492_ZNF599_P1P2_ENSG00000153896,ZNF599,0.011917416
1611_CIB1_P1P2_ENSG00000185043,CIB1,0.011911386
2208_DHX32_P1P2_ENSG00000089876,DHX32,0.011910154
5972_ORMDL2_P1P2_ENSG00000123353,ORMDL2,0.011906694
8997_TMEM131_P1P2_ENSG00000075568,TMEM131,0.011904949
8476_ST6GALNAC6_P1P2_ENSG00000160408,ST6GALNAC6,0.011899691
10205_ZNF20_P2_ENSG00000132010,ZNF20,0.011896482
1249_CCDC124_P2_ENSG00000007080,CCDC124,0.011893978
3462_GOLGA8A_ENST00000360553.3_ENSG00000175265,GOLGA8A,0.011893389
7132_RAX2_P1P2_ENSG00000173976,RAX2,0.011889049
7746_SEC24C_P1P2_ENSG00000176986,SEC24C,0.011886747
8073_SLC39A1_P1P2_ENSG00000143570,SLC39A1,0.011886006
11071_non-targeting_non-targeting_non-targeting,non-targeting,0.011885863
5696_NKX2-8_P1P2_ENSG00000136327,NKX2-8,0.011881011
8324_SPATA33_P1P2_ENSG00000167523,SPATA33,0.011881001
2911_WASHC2A_P1P2_ENSG00000099290,WASHC2A,0.011875384
6379_PITPNA_P1P2_ENSG00000174238,PITPNA,0.011875169
2699_ERCC6L2_P1P2_ENSG00000182150,ERCC6L2,0.011874007
8641_TAB3_P1P2_ENSG00000157625,TAB3,0.011872597
8061_SLC37A4_P1P2_ENSG00000137700,SLC37A4,0.011868283
6311_PHTF2_P1P2_ENSG00000006576,PHTF2,0.011865564
5882_NUMBL_P1P2_ENSG00000105245,NUMBL,0.011861893
7875_SH3BGR_P1_ENSG00000185437,SH3BGR,0.0118559
1963_CUL4A_P1P2_ENSG00000139842,CUL4A,0.011851832
2431_DYNLT3_P1P2_ENSG00000165169,DYNLT3,0.011850416
9556_UBXN2B_P1P2_ENSG00000215114,UBXN2B,0.01185013
4040_IFI35_P1P2_ENSG00000068079,IFI35,0.011843984
4377_KIF15_P1P2_ENSG00000163808,KIF15,0.011829567
1751_CERT1_P1P2_ENSG00000113163,CERT1,0.011829009
5903_NUP93_P1P2_ENSG00000102900,NUP93,0.011825188
9103_TMEM9B_P1P2_ENSG00000175348,TMEM9B,0.011817856
8591_SUN1_P1_ENSG00000164828,SUN1,0.011811775
7370_RNF19A_P1P2_ENSG00000034677,RNF19A,0.01179451
8878_THAP5_P1P2_ENSG00000177683,THAP5,0.011790085
4046_IFNGR1_P1P2_ENSG00000027697,IFNGR1,0.011789536
6376_PISD_ENST00000382151.2_ENSG00000241878,PISD,0.011777425
9288_TRIM7_P1P2_ENSG00000146054,TRIM7,0.011777003
8016_SLC25A6_P1_ENSG00000169100,SLC25A6,0.011776668
7603_RUNX3_P2_ENSG00000020633,RUNX3,0.01177652
8613_SWSAP1_P1P2_ENSG00000173928,SWSAP1,0.011762366
777_BBS1_P1P2_ENSG00000174483,BBS1,0.011759105
3933_HPS3_P1P2_ENSG00000163755,HPS3,0.011743421
10620_ZNF771_P1P2_ENSG00000179965,ZNF771,0.011739132
10431_ZNF540_P1_ENSG00000171817,ZNF540,0.011730636
4662_LRRC37B_P1P2_ENSG00000185158,LRRC37B,0.011720732
9667_USP4_P1P2_ENSG00000114316,USP4,0.011714622
9467_TYW1B_ENST00000343721.5_ENSG00000277149,TYW1B,0.011704136
9832_WDR60_P1P2_ENSG00000126870,WDR60,0.011697732
5491_NCAPH2_P1P2_ENSG00000025770,NCAPH2,0.011691772
2130_DDX54_P2_ENSG00000123064,DDX54,0.011691189
9795_WBP4_P1P2_ENSG00000120688,WBP4,0.011683861
11053_non-targeting_non-targeting_non-targeting,non-targeting,0.011678072
5555_NDUFB3_P1P2_ENSG00000119013,NDUFB3,0.01167602
2997_FBXL3_P1P2_ENSG00000005812,FBXL3,0.011675952
1221_CBLL1_P1P2_ENSG00000105879,CBLL1,0.011674586
7299_RHOXF2B_ENST00000371402.2_ENSG00000203989,RHOXF2B,0.0116728945
8777_TCF19_P2_ENSG00000137310,TCF19,0.01167116
4987_METRN_P1P2_ENSG00000103260,METRN,0.011670389
7232_RENBP_P1P2_ENSG00000102032,RENBP,0.011661551
